"text","len","x0","y0","x1","y1","num_lines","is_article"
"Fig. 3. Flowchart Diagram of the DST","36","0.60902287581699","0.30578401111111","0.82073842434641","0.31584726868687","1","0"
"VII. DECISION SUPPORT TOOL","26","0.60565849673203","0.25178620808081","0.82410927745098","0.26436524848485","1","0"
"One of the strengths of this predictive model is that it
can easily be incorporated in applications for commercial
or personal use. In order to showcase this, we developed a
decision support tool (DST) which can serve the dual purpose
of aiding users in arriving on time for their ﬂights or helping
airlines accurately predict when their ﬂights would arrive at
the gate in order to minimise costs and optimise fuel. This
application was built using PyQt4 and thus can be easily ported
to all platforms supported by Qt including Windows, OS X,
Linux, iOS and Android.","566","0.50976862133987","0.092475393636364","0.92001286173203","0.2409131020202","10","1"
"Fig. 2. ROC curve for Arrival Delay Prediction","46","0.15580718954248","0.16794562727273","0.4144317253268","0.17800888484848","1","0"
"C. Deep Learning","16","0.080006535947712","0.12639479393939","0.2028134875817","0.13897383434343","1","0"
"The classiﬁcation and regression results of the deep learning
algorithm are shown in Table IX. It can be inferred that the","122","0.080006535947712","0.09247918520202","0.49023124183007","0.12015433199495","2","1"
"TABLE X
BEST RESULTS OF PREDICTION","34","0.41399616772876","0.91196184001263","0.58601596509804","0.93334726868687","2","0"
"Prediction
Departure Delay Prediction
Arrival Delay Prediction","62","0.25518790849673","0.86655168787879","0.40100687859477","0.90026393535354","3","0"
"Classiﬁer
Gradient Boosting
Gradient Boosting","45","0.43258660130719","0.86655168787879","0.52975149689542","0.90026393535354","3","0"
"Accuracy
86.48%
94.35%","22","0.5499362745098","0.86655168787879","0.6027316754902","0.90026393535354","3","0"
"Regressor MSE
70.16
Extra-Trees
26.36
Extra-Trees","49","0.63431209150327","0.86655168787879","0.74481164215686","0.90026393535354","5","0"
"The interface allows the user to input their ﬂight details and
select whether they wish to view the arrival delay or departure
delay. Upon selecting their desired option, the user enters the
ﬂight details in the input text ﬁelds. Then the tool extracts
the necessary real-time weather forecast details, collates the
departure features and performs preprocessing as discussed in
Section IV. By accessing the stored trained model, the tool
predicts the value of departure delay and displays the value to
the user. Then if the user wishes to view the arrival delay, the
tool collates the arrival delay features, predicts the value of
arrival delay and displays the value to the user. The ﬂowchart
of the DST(cid:2)s operation is shown in Figure 3. The interface
of the DST for a sample test case is shown in Figure 4. To
visually aid users, a graph is also plotted of the airline(cid:2)s past
history of delays. It is also possible to routinely update the
model with daily ﬂight data and retrain the model, ensuring
that the application is up-to date.","1048","0.080005939346405","0.58809635959596","0.49023892581699","0.84219353131313","17","1"
"Fig. 4.","7","0.20749509803922","0.37719057676768","0.24244893529412","0.38725383434343","1","0"
"Interface of the DST","20","0.2515650627451","0.37719057676768","0.36274274852941","0.38725383434343","1","0"
"VIII. CONCLUSION AND FUTURE WORK","32","0.14328431372549","0.33064971818182","0.42697087173203","0.34322875858586","1","0"
"In this paper, the authors have implemented a machine learn-
ing approach for the prediction of ﬂight on-time performance.
A two-stage predictive model was developed to efﬁciently
predict the departure and arrival delays of ﬂights using ﬂight
schedule and weather features. Various supervised machine
learning algorithms were implemented and the best results
are shown in Table X. Additionally, a deep learning approach
was explored by implementing a DNN to predict the ﬂight
delays. It was found that the departure delay prediction had
comparatively higher error rates due to a weak feature set.
Furthermore, a Decision Support Tool was developed using
the model to predict real-time ﬂight delays.","698","0.080007183431373","0.14404970237374","0.4902481680719","0.32267459191919","12","1"
"In the future, more data can be extracted by considering
a larger number of airports over a longer time frame to
improve the model and other deep architectures can also be","171","0.080007183431373","0.098514834015152","0.4902481680719","0.14128482929293","3","1"
"View publication stats","22","0.081699346405229","0.0052676767676768","0.14454248366013","0.010318181818182","1","0"
"implemented. The authors are planning to improve the model
using the above mentioned methods and develop an improved
DST for an accurate prediction of real-time ﬂight delays in
the future. Another promising approach is to generalize the
existing model for use in various domains in transportation.","297","0.50976802699346","0.76923052626263","0.91999273287582","0.84219147641414","5","1"
"ACKNOWLEDGEMENT","15","0.63950972960784","0.74564482550505","0.79027314977124","0.75822386590909","1","0"
"The authors would like to acknowledge Solarillion Founda-
tion for its support of the research work carried out, and Mr.
Mukundhan Srinivasan, Solutions Architect - Deep Learning,
NVIDIA for his guidance and support.","216","0.50976862133987","0.68130596027778","0.91999332722222","0.7391708040404","4","1"
"REFERENCES","10","0.66930207928105","0.65772151742424","0.76048569045752","0.67030055782828","1","0"
"[1] ”Air Travel Consumer Report”, U.S. Department of Transportation,","68","0.51627896138889","0.6396250507197","0.91999317707516","0.64968830829545","1","0"
"March 2017, [Online]
Available: https://www.transportation.gov/sites/dot.gov/ﬁles/docs/resour
ces/individuals/aviation-consumer-protection/275906/2017marchatcr.pdf
[2] ”Reporting the Causes of Airline Delays and Cancellations”, Bureau of","237","0.51627896138889","0.59433938530303","0.91999317707516","0.63836714352273","4","0"
"Transportation Statistics (BTS), December 2001, [Online]
Available: https://www.bts.gov/archive/publications/federal register/
2001/bts 20011227","144","0.53960192232026","0.56037698775253","0.89920501013072","0.5930804717803","3","0"
"[3] E. Mueller and G. Chatterji, ”Analysis of Aircraft Arrival and Departure
Delay Characteristics,” AIAAs Aircraft Technology, Integration, and
Operations (ATIO) 2002 Technical Forum, 2002.","190","0.51627990753268","0.52641193848485","0.91999412321895","0.55911853193182","3","0"
"[4] Y. Tu, M. O. Ball, and W. S. Jank, ”Estimating Flight Departure Delay
Distributions - A Statistical Approach With Long-Term Trend and Short-
Term Pattern,” Journal of the American Statistical Association, vol. 103,
no. 481, pp. 112-125, 2008.","246","0.51627990753268","0.48112727939394","0.91999412321895","0.52515403128788","4","0"
"[5] N. Xu, G. Donohue, K. B. Laskey, and C. H. Chen , ”Estimation of delay
propagation in the national aviation system using Bayesian networks,”
6th USA/Europe Air Trafﬁc Management Research and Development
Seminar, 2005.","221","0.51627990753268","0.43584060765152","0.91999412321895","0.47986937219697","4","0"
"[6] L. Zonglei, W. Jiandong and Z. Guansheng, ”A New Method to
Alarm Large Scale of Flights Delay Based on Machine Learning,”
2008 International Symposium on Knowledge Acquisition and Modeling,
Wuhan, 2008, pp. 589-592.","219","0.51627990753268","0.39055494223485","0.91999412321895","0.43458270045455","4","0"
"[7] S. Khanmohammadi, S. Tutun, and Y. Kucuk, ”A New Multilevel Input
Layer Artiﬁcial Neural Network for Predicting Flight Delays at JFK
Airport,” Procedia Computer Science, vol. 95, pp. 237-244, 2016.
[8] E. Demir and V. B. Demir, ”Predicting ﬂight delays with artiﬁcial neural
networks: Case study of an airport,” 2017 25th Signal Processing and
Communications Applications Conference (SIU), Antalya, 2017, pp.1-4.
[9] J. J. Rebollo and H. Balakrishnan, ”Characterization and prediction of air
trafﬁc delays,” Transportation Research Part C: Emerging Technologies,
vol. 44, pp. 231-241, 2014.","594","0.51627730292484","0.28866144030303","0.92000454165033","0.38929703503788","9","0"
"[10] H. Alonso and A. Loureiro, ”Predicting ﬂight departure delay at Porto
Airport: A preliminary study,” 2015 7th International Joint Conference
on Computational Intelligence (IJCCI), Lisbon, 2015, pp. 93-98.
[11] Y. J. Liu, W. D. Cao and S. Ma, ”Estimation of Arrival Flight Delay and
Delay Propagation in a Busy Hub-Airport,” 2008 Fourth International
Conference on Natural Computation, Jinan, 2008, pp. 500-505.
[12] L. Belcastro, F. Marozzo, D. Talia, and P. Trunﬁo, ”Using Scalable Data
Mining for Predicting Flight Delays,” ACM Transactions on Intelligent
Systems and Technology, vol. 8, no. 1, pp. 1-20, 2016.","617","0.50976448101307","0.18676894469697","0.9200032393464","0.2874025267803","9","0"
"[13] S. Choi, Y. J. Kim, S. Briceno and D. Mavris, ”Prediction of weather-
induced airline delays based on machine learning algorithms,” 2016
IEEE/AIAA 35th Digital Avionics Systems Conference (DASC), Sacra-
mento, CA, 2016, pp. 1-6.","233","0.50976317870915","0.1414832792803","0.91999282091503","0.1855110375","4","0"
"[14] Y. J. Kim, S. Choi, S. Briceno and D. Mavris, ”A deep learning
approach to ﬂight delay prediction,” 2016 IEEE/AIAA 35th Digital
Avionics Systems Conference (DASC), Sacramento, CA, 2016, pp. 1-6.","199","0.50976317870915","0.10751877863636","0.91998761169935","0.14022436575758","3","0"
